topic	url	warc_file	doc_offset	doc_length	sentence_hash	sentence	start_in_text	length_in_text	merged_segments	ANNOTATOR_00	ANNOTATOR_01	ANNOTATOR_02	ANNOTATOR_03	ANNOTATOR_04	ANNOTATOR_05	ANNOTATOR_06	ANNOTATOR_07	ANNOTATOR_08	ANNOTATOR_09	ANNOTATOR_10	ANNOTATOR_11	ANNOTATOR_12	ANNOTATOR_13	ANNOTATOR_14	ANNOTATOR_15	ANNOTATOR_16	ANNOTATOR_17	ANNOTATOR_18	ANNOTATOR_19	ANNOTATOR_20	ANNOTATOR_21	ANNOTATOR_22	ANNOTATOR_23	ANNOTATOR_24	ANNOTATOR_25	ANNOTATOR_26	ANNOTATOR_27	ANNOTATOR_28	ANNOTATOR_29	ANNOTATOR_30	ANNOTATOR_31	ANNOTATOR_32	ANNOTATOR_33	ANNOTATOR_34	ANNOTATOR_35	ANNOTATOR_36	ANNOTATOR_37	ANNOTATOR_38	ANNOTATOR_39	ANNOTATOR_40	ANNOTATOR_41	ANNOTATOR_42	ANNOTATOR_43	ANNOTATOR_44	ANNOTATOR_45	ANNOTATOR_46	ANNOTATOR_47	ANNOTATOR_48	ANNOTATOR_49	ANNOTATOR_50	ANNOTATOR_51	ANNOTATOR_52	ANNOTATOR_53	ANNOTATOR_54	ANNOTATOR_55	ANNOTATOR_56	ANNOTATOR_57	ANNOTATOR_58	ANNOTATOR_59	ANNOTATOR_60	ANNOTATOR_61	ANNOTATOR_62	ANNOTATOR_63	ANNOTATOR_64	ANNOTATOR_65	ANNOTATOR_66	ANNOTATOR_67	ANNOTATOR_68	ANNOTATOR_69	ANNOTATOR_70	ANNOTATOR_71	ANNOTATOR_72	ANNOTATOR_73	ANNOTATOR_74	ANNOTATOR_75	ANNOTATOR_76	ANNOTATOR_77	ANNOTATOR_78	ANNOTATOR_79	ANNOTATOR_80	ANNOTATOR_81	ANNOTATOR_82	ANNOTATOR_83	ANNOTATOR_84	ANNOTATOR_85	ANNOTATOR_86	ANNOTATOR_87	ANNOTATOR_88	ANNOTATOR_89	ANNOTATOR_90	ANNOTATOR_91	ANNOTATOR_92	ANNOTATOR_93	ANNOTATOR_94	ANNOTATOR_95	ANNOTATOR_96	ANNOTATOR_97
minimum wage	http://www.debate.org/minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701148475.34/warc/CC-MAIN-20160205193908-00246-ip-10-236-182-209.ec2.internal.warc.gz	362170376	14477	dc62556f2a7dc9d040a65e3bb6b830a2		2209	142	('false', '(0,141);', 'pro;')																															('false', '(0,141);', 'pro;')										('false', '(8,40);(67,74);', 'pro;pro;')																											('false', '(0,141);', 'pro;')																				('false', '(0,141);', 'pro;')								('false', '(0,103);', 'pro;')		
minimum wage	http://www.voxeu.org/article/spending-income-and-debt-responses-minimum-wage-hikes	crawl-data/CC-MAIN-2016-07/segments/1454701158811.82/warc/CC-MAIN-20160205193918-00103-ip-10-236-182-209.ec2.internal.warc.gz	747678794	13926	2483b5aac8894782e2d899c2c314e799		8792	226	('false', '(64,161);', 'pro;')																														('false', '(110,53);', 'pro;')										('false', '(64,161);', 'pro;')																						('false', '(64,99);(177,48);', 'pro;pro;')						('false', '(97,128);', 'pro;')														('false', '(97,128);', 'pro;')																
minimum wage	http://archive.constantcontact.com/fs151/1101911806644/archive/1116314888261.html	crawl-data/CC-MAIN-2016-07/segments/1454701152097.59/warc/CC-MAIN-20160205193912-00061-ip-10-236-182-209.ec2.internal.warc.gz	9825852	4945	57c2f7f4f831536f9c5cde7346695712		3904	134	('false', '(0,130);', 'pro;')																														('true', None, None)	('false', '(0,130);', 'pro;')																														('false', '(0,41);(43,34);', 'pro;pro;')																															('true', None, None)						('true', None, None)
minimum wage	http://worthwhile.typepad.com/worthwhile_canadian_initi/2006/11/when_the_minimu.html	crawl-data/CC-MAIN-2016-07/segments/1454701168076.20/warc/CC-MAIN-20160205193928-00257-ip-10-236-182-209.ec2.internal.warc.gz	244374472	12547	54ec20e33fa3c617222fdaf0a74ce83a		1918	105	('false', '(49,55);', 'pro;')																																																													('false', '(49,55);', 'pro;')																										('false', '(53,51);', 'pro;')	('true', None, None)				('true', None, None)						('true', None, None)
minimum wage	http://www.raisetheminimumwage.com/pages/job-loss	crawl-data/CC-MAIN-2016-07/segments/1454701162808.51/warc/CC-MAIN-20160205193922-00265-ip-10-236-182-209.ec2.internal.warc.gz	616819067	9850	d152bf4b9a04c836384a1da689c9ab27		2356	144	('false', '(17,125);', 'pro;')																		('false', '(0,142);', 'pro;')				('false', '(17,53);', 'pro;')									('false', '(17,125);', 'pro;')																									('false', '(17,53);(95,47);', 'pro;pro;')												('false', '(17,125);', 'pro;')																														
minimum wage	http://corpwatch.org/article.php?id=13801	crawl-data/CC-MAIN-2016-07/segments/1454701152982.47/warc/CC-MAIN-20160205193912-00055-ip-10-236-182-209.ec2.internal.warc.gz	52854111	13078	adc0c3e202600f827911d423609c813a		17471	201	('false', '(0,98);(103,58);(162,38);', 'pro;pro;pro;')																																									('false', '(15,83);(103,58);(162,38);', 'pro;pro;pro;')																					('false', '(0,98);(103,58);(162,38);', 'pro;pro;pro;')						('false', '(30,131);(162,38);', 'pro;pro;')														('true', None, None)										('false', '(0,98);', 'pro;')						
minimum wage	http://www.naacp.org/action-alerts/entry/the-fair-minimum-wage-act-would-raise-the-minimum-wage-and-then-index-	crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00034-ip-10-236-182-209.ec2.internal.warc.gz	543817687	6458	2632ad5f5567a7295c7040cdf5570771		1319	194	('false', '(0,193);', 'pro;')																																									('false', '(40,55);(112,26);(142,51);', 'pro;pro;pro;')																											('false', '(0,193);', 'pro;')											('false', '(34,159);', 'pro;')					('false', '(34,61);', 'pro;')												('false', '(0,193);', 'pro;')		
minimum wage	http://www.debate.org/minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701148475.34/warc/CC-MAIN-20160205193908-00246-ip-10-236-182-209.ec2.internal.warc.gz	362170376	14477	de4727c4af07bd22a4cb444e88f7835b		1929	168	('false', '(45,122);', 'pro;')						('false', '(47,120);', 'pro;')																									('false', '(45,122);', 'pro;')					('true', None, None)																																('false', '(47,120);', 'pro;')																														('false', '(45,122);', 'pro;')
minimum wage	https://www.whitehouse.gov/the-press-office/2014/03/26/new-white-house-report-impact-raising-minimum-wage-women-and-importance-	crawl-data/CC-MAIN-2016-07/segments/1454701147841.50/warc/CC-MAIN-20160205193907-00090-ip-10-236-182-209.ec2.internal.warc.gz	874925024	18514	3e18c015adeab0c4a3a4ad86eef9b684		309	191	('false', '(70,120);', 'pro;')						('false', '(70,120);', 'pro;')																								('false', '(70,120);', 'pro;')				('false', '(6,184);', 'pro;')																																																					('false', '(70,120);', 'pro;')											('false', '(70,120);', 'pro;')
minimum wage	http://www.cbpp.org/research/buying-power-of-minimum-wage-at-51-year-low?fa=view&id=405	crawl-data/CC-MAIN-2016-07/segments/1454701164289.84/warc/CC-MAIN-20160205193924-00284-ip-10-236-182-209.ec2.internal.warc.gz	324988429	13286	3f56f6d6c85293f5fa553000a380ad24		1755	137	('false', '(9,127);', 'pro;')																		('false', '(9,127);', 'pro;')																																												('true', None, None)																	('true', None, None)												('false', '(9,127);', 'pro;')							('false', '(9,127);', 'pro;')
minimum wage	http://www.americanthinker.com/blog/2013/02/taking_ed_schultz_to_task_on_the_minimum_wage.html	crawl-data/CC-MAIN-2016-07/segments/1454701156627.12/warc/CC-MAIN-20160205193916-00031-ip-10-236-182-209.ec2.internal.warc.gz	266253165	7906	558f23e803abf0308642bae7578b2697		2688	126	('false', '(40,85);', 'pro;')																											('false', '(40,85);', 'pro;')									('true', None, None)																										('false', '(40,85);', 'pro;')						('false', '(40,85);', 'pro;')																														('false', '(40,85);', 'pro;')
minimum wage	http://www.downsizinggovernment.org/print/labor/negative-effects-minimum-wage-laws	crawl-data/CC-MAIN-2016-07/segments/1454701162035.80/warc/CC-MAIN-20160205193922-00279-ip-10-236-182-209.ec2.internal.warc.gz	361430229	19907	a972df92acf929d0132ee2e1d78ec550		27546	131	('false', '(36,94);', 'pro;')						('false', '(36,94);', 'pro;')																								('false', '(118,12);', 'pro;')																																														('false', '(36,94);', 'pro;')											('false', '(45,85);', 'con;')											('false', '(36,94);', 'pro;')
minimum wage	http://www.scmp.com/business/economy/article/1561731/what-minimum-wage-failed-do	crawl-data/CC-MAIN-2016-07/segments/1454701152987.97/warc/CC-MAIN-20160205193912-00069-ip-10-236-182-209.ec2.internal.warc.gz	640796511	36432	daea3bab0361c9e497f364e4e1ba2c5f		1979	237	('false', '(3,233);', 'pro;')																		('false', '(3,233);', 'pro;')																																				('false', '(178,58);', 'pro;')														('false', '(178,58);', 'pro;')																			('false', '(0,236);', 'pro;')											('true', None, None)
minimum wage	http://www.elonpendulum.com/article/2013/09/national-minimum-wage-at-lowest-real-value-since-1968-workers-barely-above-poverty-line/	crawl-data/CC-MAIN-2016-07/segments/1454701154682.35/warc/CC-MAIN-20160205193914-00139-ip-10-236-182-209.ec2.internal.warc.gz	389415398	9780	4d1bf1d9fad96458c23910b95a45064f		3507	125	('false', '(0,124);', 'pro;')																														('false', '(0,124);', 'pro;')																							('true', None, None)								('true', None, None)							('false', '(0,124);', 'pro;')																('true', None, None)														
minimum wage	http://www.epi.org/publication/bp176/	crawl-data/CC-MAIN-2016-07/segments/1454701158601.61/warc/CC-MAIN-20160205193918-00297-ip-10-236-182-209.ec2.internal.warc.gz	405913842	40174	6ceec9932c2445cd517c7638a6d8b4d5		26591	221	('false', '(42,139);', 'pro;')						('false', '(46,135);', 'pro;')				('false', '(42,60);(107,74);', 'pro;pro;')																				('false', '(64,77);', 'pro;')																								('false', '(42,99);', 'pro;')																									('false', '(64,38);', 'pro;')																			
minimum wage	http://www.investopedia.com/financial-edge/0112/minimum-wage-good-cause-or-economic-pariah.aspx	crawl-data/CC-MAIN-2016-07/segments/1454701146302.25/warc/CC-MAIN-20160205193906-00060-ip-10-236-182-209.ec2.internal.warc.gz	483302370	36248	665aa9be7e97f4503562161e67076507		2507	233	('false', '(27,205);', 'pro;')																		('false', '(27,205);', 'pro;')													('false', '(27,51);(88,144);', 'pro;pro;')												('false', '(27,51);(88,144);', 'pro;pro;')																																																	('true', None, None)						('false', '(27,51);', 'pro;')
minimum wage	http://www.politisite.com/2014/01/02/milton-friedman-minimum-wage-myths/	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00208-ip-10-236-182-209.ec2.internal.warc.gz	587741720	30595	8bd7dc2f993929501f25dc339912639c		9971	147	('false', '(6,140);', 'pro;')						('false', '(6,140);', 'pro;')												('false', '(0,146);', 'pro;')													('true', None, None)																															('false', '(6,140);', 'pro;')									('false', '(6,88);(124,22);', 'con;pro;')																											
minimum wage	http://www.arkansasmatters.com/news/news/group-urges-raise-in-arkansass-minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701146241.46/warc/CC-MAIN-20160205193906-00265-ip-10-236-182-209.ec2.internal.warc.gz	271607580	24714	b024ef8b19ea98c4f77db8125ff7ff7e		235	222	('false', '(133,88);', 'pro;')						('false', '(133,88);', 'pro;')																																														('false', '(82,139);', 'pro;')									('false', '(133,88);', 'pro;')																															('true', None, None)						('true', None, None)
minimum wage	http://www.epi.org/publication/ib228/	crawl-data/CC-MAIN-2016-07/segments/1454701146302.25/warc/CC-MAIN-20160205193906-00207-ip-10-236-182-209.ec2.internal.warc.gz	384950292	29244	2fbbb8c3e9292c52fcc198288fe2d6a7		3790	117	('false', '(12,104);', 'pro;')													('true', None, None)					('true', None, None)												('false', '(12,104);', 'pro;')																											('true', None, None)																																							('false', '(12,104);', 'pro;')		
minimum wage	http://www.dailyfreeman.com/general-news/20130112/letter-minimum-wage-hikes-should-be-better-managed?viewmode=4	crawl-data/CC-MAIN-2016-07/segments/1454701162648.4/warc/CC-MAIN-20160205193922-00316-ip-10-236-182-209.ec2.internal.warc.gz	361872413	24290	1e8a3ca2458a506ed3f36a9f0d2d529e		1438	232	('false', '(0,231);', 'pro;')																		('false', '(0,231);', 'pro;')											('false', '(0,231);', 'pro;')																								('false', '(87,64);', 'pro;')				('false', '(0,231);', 'pro;')																											('false', '(61,170);', 'pro;')														
minimum wage	http://www.workplacefairness.org/reports/good-bad-wal-mart/textonly/minimum.php	crawl-data/CC-MAIN-2016-07/segments/1454701146302.25/warc/CC-MAIN-20160205193906-00005-ip-10-236-182-209.ec2.internal.warc.gz	749782015	5606	d35507bfa3a880cc36d57e8eaf132cec		4570	80	('false', '(8,71);', 'pro;')						('false', '(8,71);', 'pro;')							('true', None, None)																	('false', '(8,71);', 'pro;')																																('false', '(8,71);', 'pro;')																																				('false', '(51,28);', 'con;')
minimum wage	http://www.ilo.org/dyn/travail/travmain.sectionReport1?p_lang=en&p_countries=MX&p_sc_id=1&p_year=2011&p_structure=1	crawl-data/CC-MAIN-2016-07/segments/1454701160822.87/warc/CC-MAIN-20160205193920-00162-ip-10-236-182-209.ec2.internal.warc.gz	470514932	10680	7f6fbdb9936a8b448d7c1bea4473d872		7423	122	('true', None, None)																																		('true', None, None)		('true', None, None)																																																								('true', None, None)				('true', None, None)		('true', None, None)
minimum wage	http://ww2.kqed.org/education/2014/03/22/minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701162648.4/warc/CC-MAIN-20160205193922-00009-ip-10-236-182-209.ec2.internal.warc.gz	239395997	116426	94747986aa756e3af19e1cb4bbc3f48e		118463	151	('true', None, None)																															('true', None, None)									('true', None, None)	('true', None, None)																																												('true', None, None)													('true', None, None)
minimum wage	http://www.gaebler.com/Oklahoma-Minimum-Wage.htm	crawl-data/CC-MAIN-2016-07/segments/1454701166222.10/warc/CC-MAIN-20160205193926-00316-ip-10-236-182-209.ec2.internal.warc.gz	418142239	7610	31a0b19b18805a451259ae706fbd2df2		876	137	('true', None, None)																															('true', None, None)										('true', None, None)															('true', None, None)					('false', '(15,121);', 'pro;')																															('true', None, None)						
minimum wage	http://www.minimum-wage.org/states.asp?state=New%20Jersey	crawl-data/CC-MAIN-2016-07/segments/1454701149548.13/warc/CC-MAIN-20160205193909-00168-ip-10-236-182-209.ec2.internal.warc.gz	546827373	21136	8d59933b9f4e92294d44b3d43dc084e6		1807	134	('true', None, None)								('true', None, None)							('true', None, None)																																									('true', None, None)																										('true', None, None)									('true', None, None)							
minimum wage	http://www.federalreserve.gov/pubs/feds/2010/201060/index.html	crawl-data/CC-MAIN-2016-07/segments/1454701145578.23/warc/CC-MAIN-20160205193905-00179-ip-10-236-182-209.ec2.internal.warc.gz	402356224	46542	a3e4a61ca641b9d082d324e16e5478b6		45401	210	('true', None, None)						('true', None, None)																									('true', None, None)					('true', None, None)																										('true', None, None)																										('true', None, None)										
minimum wage	http://www.examiner.com/article/will-raising-the-federal-minimum-wage-help-us?cid=rss	crawl-data/CC-MAIN-2016-07/segments/1454701160950.71/warc/CC-MAIN-20160205193920-00064-ip-10-236-182-209.ec2.internal.warc.gz	414828173	21004	e6c1417fb5b3aaf77efa8a759bc2bc55		1479	79	('true', None, None)								('true', None, None)							('true', None, None)																('true', None, None)			('true', None, None)																																																																('true', None, None)
minimum wage	http://www.conservapedia.com/Minimum_wage	crawl-data/CC-MAIN-2016-07/segments/1454701158130.6/warc/CC-MAIN-20160205193918-00116-ip-10-236-182-209.ec2.internal.warc.gz	364125367	10472	04840ae6af8c737f0d2c2619e5e7c82b		1055	94	('true', None, None)																															('true', None, None)																									('true', None, None)						('true', None, None)																														('true', None, None)				('true', None, None)		
minimum wage	https://www.questia.com/read/1P3-2587009121/do-minimum-wage-increases-cause-inflation-evidence	crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00206-ip-10-236-182-209.ec2.internal.warc.gz	848704081	18763	4d5a80bbd1c3285bb3728bb805c538b2		2695	131	('true', None, None)								('true', None, None)																																																('true', None, None)																																('true', None, None)					('true', None, None)			('true', None, None)		
minimum wage	http://www.workplacefairness.org/reports/good-bad-wal-mart/textonly/minimum.php	crawl-data/CC-MAIN-2016-07/segments/1454701146302.25/warc/CC-MAIN-20160205193906-00005-ip-10-236-182-209.ec2.internal.warc.gz	749782015	5606	50fa45828c7629706a6d2bae45fbf2b9		3011	177	('true', None, None)																																																														('true', None, None)																										('false', '(0,176);', 'pro;')				('true', None, None)	('true', None, None)			('true', None, None)		
minimum wage	http://www.interaksyon.com/article/43240/millions-of-filipino-minimum-wage-earners-get-pay-hike-this-year----baldoz	crawl-data/CC-MAIN-2016-07/segments/1454701962902.70/warc/CC-MAIN-20160205195242-00148-ip-10-236-182-209.ec2.internal.warc.gz	469898256	16158	683ac9b504754edb9fc7ca42e0ead657		1722	245	('true', None, None)																															('true', None, None)			('true', None, None)		('true', None, None)																												('false', '(22,160);', 'pro;')																												('true', None, None)						
minimum wage	http://www.majorityrules.org/tag/initiative-688	crawl-data/CC-MAIN-2016-07/segments/1454701162035.80/warc/CC-MAIN-20160205193922-00121-ip-10-236-182-209.ec2.internal.warc.gz	509044658	16782	63a6688ae72a7cdf0bb9442ada1b3b47		9613	184	('true', None, None)																															('true', None, None)					('true', None, None)					('true', None, None)													('true', None, None)		('true', None, None)																																										
minimum wage	https://www.whitehouse.gov/blog/2014/03/26/minimum-wage-and-tipped-minimum-wage-important-tools-lift-wages-and-reduce-poverty-p	crawl-data/CC-MAIN-2016-07/segments/1454701148402.62/warc/CC-MAIN-20160205193908-00059-ip-10-236-182-209.ec2.internal.warc.gz	888665620	19119	e11b7fbb95826a603dedbe94a0e4f00e		1828	143	('true', None, None)															('false', '(7,71);', 'pro;')																																									('true', None, None)																																('true', None, None)				('true', None, None)				('true', None, None)		
