topic	sentence_hash	In-Domain	Cross-Domain
marijuana legalization	7f3f9ed69f41f5fa198a2fbcfad1158e	Train	Train
marijuana legalization	9ca34d935734a23d8b0a03f4753abd77	Train	Train
marijuana legalization	9fa11a47cd32182568f3171088725379	Train	Train
marijuana legalization	82ef76d85c0960e50e36301e4332281f	Train	Train
marijuana legalization	a164ed3c8b6f49b67ffc6d92c1594311	Train	Train
marijuana legalization	fc411a6b8be52149c550f82e344d94ca	Train	Train
marijuana legalization	282619667192075cf68c4d3fe41e3f9e	Train	Train
marijuana legalization	16fccf236e9d48872e40e64a4bce6481	Train	Train
marijuana legalization	84bf868ffcf4fb82fe9d5a0d45add207	Train	Train
marijuana legalization	6c29f653710e1e025cbacc477ac3f489	Train	Train
marijuana legalization	4f3d416e1ec757fe5ec15348782ccf16	Train	Train
marijuana legalization	5b31482737530efc848202ccd480b1f3	Train	Train
marijuana legalization	acfb4eac35e15db427cb0ae53e3f10dc	Train	Train
marijuana legalization	b2cc754c619457179d135632681aa507	Train	Train
marijuana legalization	e6410636368502368b5b858d6cf047f8	Train	Train
marijuana legalization	aa496e6570272283b9780d1b252b30c0	Train	Train
marijuana legalization	45e8528cf85f2332cc1651f9ec5c4f23	Train	Train
marijuana legalization	4ee20ab497f7d80281e3a7c2d7f408e8	Train	Train
marijuana legalization	b0ffe0e2ca7c89a83406e2bb59b3df8a	Train	Train
marijuana legalization	862c20be0468beac3123dcbf80860aed	Train	Train
marijuana legalization	37158dfecd3995c9bd8f2293d902cc67	Train	Train
marijuana legalization	7e65589d2e246f36b5a405aaefa1789a	Train	Train
marijuana legalization	7efb21e977d9f57efbe2001dbee67fdd	Train	Train
marijuana legalization	b2bd6ace0e0b2dd02a7c6f378110af3e	Train	Train
marijuana legalization	3e275ef62f5fba1f242da008dffa4c84	Train	Train
marijuana legalization	2b1f56362ee88baa4fa9cd3b48886373	Train	Train
marijuana legalization	0e277d63065ffa8ffd7470f98c56af96	Train	Train
marijuana legalization	66a5cac85f110f7894ad8af4dabef57a	Train	Train
marijuana legalization	a7d0f4dbed0a935167981d1a02ae0305	Train	Train
marijuana legalization	b1fe5e2ed6775a8f15e9f2a6bc0b5ce9	Train	Train
marijuana legalization	7d14b8661cfcbda8aa5a1ffd4d405001	Train	Train
marijuana legalization	21bcfb4ba6f3549543bcf50237f6cb80	Train	Train
marijuana legalization	2e2469ab35a620fcc8f7d5175203df60	Train	Train
marijuana legalization	d7ec656a739ee6fa9a17ce9728eda134	Train	Train
marijuana legalization	4c54833e83da2cf301df5e9b7ac421ad	Train	Train
marijuana legalization	8731945034dd5f2f236c10081a1d8ff8	Train	Train
marijuana legalization	f887f6ea9b7345e503aa59ed1b974058	Train	Train
marijuana legalization	08f66e0ca4067462d807c5438299571d	Train	Train
marijuana legalization	c3ac366e7745909e0195396d16f3e19e	Train	Train
marijuana legalization	740b43d7564a38912bd483ffb189d3b2	Train	Train
marijuana legalization	415a82851e32fad97ac41fd4db8dfef4	Train	Train
marijuana legalization	5688c5faf2752a61b238b985099690c6	Train	Train
marijuana legalization	babb4d8e63f57f3004c3d16945f24e80	Train	Train
marijuana legalization	771c1ae32de3de67894b8818b28495f2	Train	Train
marijuana legalization	351c6b3a0ce17c32a2bdb44820ebed50	Train	Train
marijuana legalization	62f7a4c8534771e7fd54e1282c031325	Train	Train
marijuana legalization	063a3656089d0533ea1132dc0a35b610	Train	Train
marijuana legalization	e4cd72cc0fc36d033771622395090487	Train	Train
marijuana legalization	b7c6dde0e6f48adac388ebbeb1f1c942	Train	Train
marijuana legalization	0a315ff30cce3bfb4dd1a9e11bc8135a	Train	Train
marijuana legalization	f22241510b834283a7c1ff8725cec653	Train	Train
marijuana legalization	d0d2c682b7ec380600cb9b4b2a703d60	Train	Train
marijuana legalization	474ce61ebc74e4c3544a11e64c231804	Train	Train
marijuana legalization	7d66a083f0f11b9c3341ab643b987458	Train	Train
marijuana legalization	58070ab9e0e3e3ca0d4019ac8c962bad	Train	Train
marijuana legalization	9d78871c61e0cd4e7fd75ff4634abf35	Train	Train
marijuana legalization	439f262ca19238862268623a49d1c227	Train	Train
marijuana legalization	18e39ebfa8fdfbc145f3fceb78e231b1	Train	Train
marijuana legalization	18aa1b56d5404b84bfe9b131dc82340d	Train	Train
marijuana legalization	46aa2cc439c1181d9807ca51d04ca017	Train	Train
marijuana legalization	1d966be110236eec100e200df757b779	Train	Train
marijuana legalization	e8b47cd2493d929623253490cd0297f2	Train	Train
marijuana legalization	b1d3f1a730bed9ec2eab46df40519222	Train	Train
marijuana legalization	b7ba9eb006a03b116bf58c18fee0cc84	Train	Train
marijuana legalization	2d77e3298d9b2fe1d24486631153990d	Train	Train
marijuana legalization	a3d29bc14daa1ad4913c37ddf63e579c	Train	Train
marijuana legalization	fa4ea893dd30c19b0a9deed02bfa26d5	Train	Train
marijuana legalization	1b020527b7c8069ba7aaf464df8a2122	Train	Train
marijuana legalization	ef6d085c15547a23abc0436dd2ced321	Train	Train
marijuana legalization	4e744bc547356ef18453878ef75146ef	Train	Train
marijuana legalization	3420b88ea27fcd1cd4c92a958a266088	Train	Train
marijuana legalization	dfae5b6b5e22d952c2e345ff8376fed6	Train	Train
marijuana legalization	27c9ae6a691b0a4f67fc0dfd1e69333b	Train	Train
marijuana legalization	9edd0e059e54a609a6c251982cab3e41	Train	Train
marijuana legalization	3527ee02c108ec6db4ff32c74dac2d01	Train	Train
marijuana legalization	3b1809242a9a7a3512f12e5e097f3105	Train	Train
marijuana legalization	c9e814b827003dfc5b478aef220c2e06	Train	Train
marijuana legalization	7170650d51121dc93057aa3aaae8838b	Train	Train
marijuana legalization	bb78a49aa776846b367ba367f8e54de1	Train	Train
marijuana legalization	c822de3c15ae7c19e0bdade5cb00df85	Train	Train
marijuana legalization	fcf6a0730f67fb9039b7fcd91a919619	Train	Train
marijuana legalization	0e5160e010714dc54b704d709396ccb6	Train	Train
marijuana legalization	846a3e0051c3c673da108d4b292f8f18	Train	Train
marijuana legalization	1e1b91c91de44d164d586effee82b927	Train	Train
marijuana legalization	98fabb76c0ec6d443d8a3fffa8773255	Train	Train
marijuana legalization	82a5f2f19cd9eb72bca7804a2fb629b6	Train	Train
marijuana legalization	8097d750cd67e7e6c4d05b1447fa9462	Train	Train
marijuana legalization	bdcd14eb50884f9cb90bae9974089acb	Train	Train
marijuana legalization	f495192b3ad2a4704e80a1f593dc7eda	Train	Train
marijuana legalization	da145ccb49047f64dcd655fab7b90c97	Train	Train
marijuana legalization	ca0234904c427cf49f93f4bb03bd46a7	Train	Train
marijuana legalization	78db0e8738f756eaee90253e934c5aa9	Train	Train
marijuana legalization	7f70b737a21623167caf022d1978cd2a	Train	Train
marijuana legalization	aa0bd4f03b45e945c425440fa60a7db1	Train	Train
marijuana legalization	f65d8706be70ae3adf989d7feef73c2d	Train	Train
marijuana legalization	55b5b2d114200bee0086d07202c0822d	Train	Train
marijuana legalization	837c9e5bb07e82e60d9e653826a00e6f	Train	Train
marijuana legalization	3d1ee92bd3bc539a072ff480ed000455	Train	Train
marijuana legalization	3a905a7a8230f644f1c8c0dbe1c63e4f	Train	Train
marijuana legalization	564d154eb4cbf111c8802bbdb8818a32	Train	Train
marijuana legalization	3d71e2f9e28c45c913014417b4743d99	Train	Train
marijuana legalization	7f34a1bb50217a947a1bfaeb21301a6c	Train	Train
marijuana legalization	40880c66957adf3f0e2be339eb62e7b8	Train	Train
marijuana legalization	bfcefb4cea838d6066bd49032cbd55f4	Train	Train
marijuana legalization	a208318fe5e6961fe385c1d4120ad59c	Train	Train
marijuana legalization	6887815b5d619cfaa93e28f204373e7c	Train	Train
marijuana legalization	d09d7d83b8726a8abf22bb076adce009	Train	Train
marijuana legalization	9681bb37c89c0077dd84d60b9c9eface	Train	Train
marijuana legalization	05d72228903a06ebe2c773f82d919641	Train	Train
marijuana legalization	2a5a06545e333c82d1d0b48a06b04358	Train	Train
marijuana legalization	d3d7d21a1592e5dbb382a29a91c6b930	Train	Train
marijuana legalization	458bc8cee5ad53500af917d37955704c	Train	Train
marijuana legalization	343440598016f0d89a5a194b22a97f7e	Train	Train
marijuana legalization	82e8b1e3f5d0b3a8b2490fcdc2b4e9d5	Train	Train
marijuana legalization	c346f01bb7ac354234173adec88f02d4	Train	Train
marijuana legalization	da767affcf36e891e064be7770daf64e	Train	Train
marijuana legalization	c2edd03dae526e29a2e631c138cf230d	Train	Train
marijuana legalization	356f61f8de3e50947dac71fbd6f0a697	Train	Train
marijuana legalization	1c073f5e250ae0b4e7328617ca07ee5d	Train	Train
marijuana legalization	42f7737c7b12929379992fd5c477ede4	Train	Train
marijuana legalization	1a6062620f1fc929eacdc3fda1a8fbf9	Train	Train
marijuana legalization	1989d0dfd6a22d97c2eed7685b2c5d72	Train	Train
marijuana legalization	9adb785b807498bae96a1848736d60a8	Train	Train
marijuana legalization	6227c408e95247994342604eb8a13483	Train	Train
marijuana legalization	cc4d95b9be90a6988f64b42d5001e805	Train	Train
marijuana legalization	2c4dd50ac6ebff278c9a0ad66eb37548	Train	Train
marijuana legalization	e7fd56a844473331179e7ed9aacff16d	Train	Train
marijuana legalization	58352dfa56244035fc924d29d9b3e4e9	Train	Train
marijuana legalization	0a803dab9ab2b36539141bda91dddc03	Train	Train
marijuana legalization	d39db72daa8726c79fbb7e65c51c2cc7	Train	Train
marijuana legalization	109c3986af359af868c4f244d68f0c8f	Train	Train
marijuana legalization	424fe44f1134ebc968499294698d50aa	Train	Train
marijuana legalization	6662cfc05086057511835c344f29fdf5	Train	Train
marijuana legalization	be9890d4c9a784ac467ad6bbdea3540f	Train	Train
marijuana legalization	aabd24788bb7171ac6c116ea8e26b866	Train	Train
marijuana legalization	4655f457f1e17c6a856b82fd6cb9e577	Train	Train
marijuana legalization	323a145076f70872041e30b12d88f73e	Train	Train
marijuana legalization	30a015e5b8f1663fd619b39da3a0600b	Train	Train
marijuana legalization	938cc24fa6389c4aaf1e644bbda1204e	Train	Train
marijuana legalization	a42f29f2cf30504a39e4b6e649ab542e	Train	Train
marijuana legalization	d4fbff09f013a1342f8680e0340a7f4c	Train	Train
marijuana legalization	b7991e894173ade921ecb4c9d51173d1	Train	Train
marijuana legalization	3698ac93d636e458e5445f6d99139164	Train	Train
marijuana legalization	80e031505c4fde81d8671f723f6794d1	Train	Train
marijuana legalization	0f688accd0c0a9498c395d6057814e7b	Train	Train
marijuana legalization	c6261803469ffd8136ca476d61cf6bc9	Train	Train
marijuana legalization	a10970d147f9bf86dace03de094e1dbe	Train	Train
marijuana legalization	dd5254616898ea4a01ab6d95ede2d4e8	Train	Train
marijuana legalization	74a56bbd31beaad296cb5ef4e46d2e39	Train	Train
marijuana legalization	ea00cb2f5c3db24d6f62e535d8147275	Train	Train
marijuana legalization	e058ca36582dc0fccc623b68876b5b38	Train	Train
marijuana legalization	e53fb7e2ff60eabe953dbf14d21997bb	Train	Train
marijuana legalization	32f785e3e200d6241847af0c3daf79a4	Train	Train
marijuana legalization	9c9689c62d4cd41cadebb9d6971379e4	Train	Train
marijuana legalization	9d47c411181b6efc16d74c5da743a738	Train	Train
marijuana legalization	c90f371fc58aafc5fd7f089bc4f85020	Train	Train
marijuana legalization	415d70700e8f1ad5c4993fdbc66bf352	Train	Train
marijuana legalization	8c5b1adf45c1aeecd6be15716feb2f1d	Train	Train
marijuana legalization	e25df6615f7ffa765da84c5d911974a3	Train	Train
marijuana legalization	560bbf61e685a001c164f44464702241	Train	Train
marijuana legalization	de6cfb26d3c7b36d3e514c792efc1ce5	Train	Train
marijuana legalization	8fb013dd1122741d80d2b63295efc1bb	Train	Train
marijuana legalization	010d6419650c3dd197216b6942566270	Train	Train
marijuana legalization	02a0eb9614f99cbd0a56b3fec315fe18	Train	Train
marijuana legalization	01ec4ec7b8c37ab018c736d516b3dca4	Train	Train
marijuana legalization	55062cc186eb27ebaf72a7302bde2e42	Train	Train
marijuana legalization	06d58c29354cb0f020daac768a940182	Train	Train
marijuana legalization	f67e03c44d78fd79e323d8a2239b2f3b	Train	Train
marijuana legalization	427777c014e56b480c8a45501c20cfb4	Train	Train
marijuana legalization	bdc9692a29b6cdc281f05fab47a88df3	Train	Train
marijuana legalization	a8d39fe3a04a72be764508a405e517f4	Train	Train
marijuana legalization	15ba8b70aa47d043a73d1f5c1e25f859	Train	Train
marijuana legalization	76961e6909d6b2bdf4c90f7c522348b1	Train	Train
marijuana legalization	2b84f5d2f68076762dfddd8d54cb5462	Train	Train
marijuana legalization	1c062902e98768beaf7482a97eceefc9	Train	Train
marijuana legalization	5fc80ca46ab001fc78d171d34884fb31	Train	Train
marijuana legalization	4458aaf451298d3fe0d161f60c162303	Train	Train
marijuana legalization	755b53e9fdcab0234529581074b85328	Train	Train
marijuana legalization	f328045c8b06112f8fe22a2a979c2d58	Train	Train
marijuana legalization	097419c00eab11c75e3057c3cac4932f	Train	Train
marijuana legalization	afc2a06e47b7e63e07dd4ba12a78926a	Train	Train
marijuana legalization	53636f00c815127efbb12fb2c608ef65	Train	Train
marijuana legalization	8cd0dac8be53e998121d42eb48749697	Train	Train
marijuana legalization	c6ecf2f21f215be5c5ac7500787c91d8	Train	Train
marijuana legalization	9848b1a8afd2de39cec47532d06e4f3f	Train	Train
marijuana legalization	c68e3c3b606136c6ab3a554c685d6f07	Train	Train
marijuana legalization	ec9418164cd75886c1ca1301c761fc55	Train	Train
marijuana legalization	3179ceb5c8578e7c52f3bfb492908544	Train	Train
marijuana legalization	58382cff17e8263152fe9be5a42ab675	Train	Train
marijuana legalization	8879eeddf0c7aa94dc715f51dcaaa0c5	Train	Train
marijuana legalization	ab2ad0b9dfbb2d8ae4b47bdc8e6639b8	Train	Train
marijuana legalization	e236cdaa10de2e0823c643d5ffd288a3	Train	Train
marijuana legalization	cd3f0436f7953d7b5a3d8cbd9f301914	Train	Train
marijuana legalization	759a67d8727320fcc81ffe42b2428fd4	Train	Train
marijuana legalization	9c669649eae7a934d4fb78d421502a24	Train	Train
marijuana legalization	f25dbcbc4c56ca17eef7378910262fb9	Train	Train
marijuana legalization	dac32189e5ea37e276978977ea40ea72	Train	Train
marijuana legalization	4393a99c35bba3e3d134929d9adbf8e8	Train	Train
marijuana legalization	6fd78864311c596c65312e1897c83857	Train	Train
marijuana legalization	ea7ee91d8de6142b0528bfd1fe4f7334	Train	Train
marijuana legalization	06e82f06d6e9ec5694f8355d4258e797	Train	Train
marijuana legalization	e259aba1c97bc767096789b67b106e6f	Train	Train
marijuana legalization	4ad8d5542d33bfe8d7c5a5bca40fe30e	Train	Train
marijuana legalization	31ac75d225666faa9be7542f5a02613d	Train	Train
marijuana legalization	a092a2016f0604740755aeb0912ef5ee	Train	Train
marijuana legalization	83794d7ab811078a102d8955d4febc82	Train	Train
marijuana legalization	1eb325ba33aed99a716c71be8cb9d86d	Train	Train
marijuana legalization	22cf11019bbd5ceba36e59336616f43e	Train	Train
marijuana legalization	f66af0f23da5ea99568f2760a2086a7d	Train	Train
marijuana legalization	daa5a225f5a751e3e5214354008ce16b	Train	Train
marijuana legalization	2815dd5b47b08b13ce818dd088b24ef4	Train	Train
marijuana legalization	eff99629b825a08536a635c54477477a	Train	Train
marijuana legalization	fa52773dd4143c94ee9b76573c31c6f3	Train	Train
marijuana legalization	fda333a724f18c765739e8a89c771bfa	Train	Train
marijuana legalization	e91122d95e2fa389d1b8ddebf643659f	Train	Train
marijuana legalization	0afc7dbd50953b49624f7ef899d91516	Train	Train
marijuana legalization	e64def234558f8ce084fdf00ece6e7ac	Train	Train
marijuana legalization	867a95e612cba633dddb41e994bfa3da	Train	Train
marijuana legalization	195e84b2dee9624aad7e8b92747631e3	Train	Train
marijuana legalization	549ec597b9b248e02ad68477e4ecc86f	Train	Train
marijuana legalization	9ebcaa3316cb52dda871cafaa9f1c6cf	Train	Train
marijuana legalization	fda5f6e632a71f957e129950e34b2530	Train	Train
marijuana legalization	b3532f56d4a1fae9b2a743e12b5c2cb9	Train	Train
marijuana legalization	3e2f0dd49428d659fcc5b5f919f8445f	Test	
marijuana legalization	a6436d8bb7b9b623654fb0189521e4df	Test	
marijuana legalization	891d724cd690eaf08ee1cab508fa4f07	Test	
marijuana legalization	826cab4ff37fc98595e825da0f7e7050	Test	
marijuana legalization	8ae5fef1b9c4525f2700a5424d5540a0	Test	
marijuana legalization	2bcbdf036a5e0447ee7ad59dcd363ff2	Test	
marijuana legalization	be43e72be41eea46f57ed66880dedf8f	Test	
marijuana legalization	da131e64407c660a2fc16743b637fe44	Test	
marijuana legalization	0fe83813f3ff9b157dbb65b3df09113a	Test	
marijuana legalization	94d8f53d441a4c8d1b9f7b2ac1119e80	Test	
marijuana legalization	7a069a22bff63e07b7764c60ce8fb97a	Test	
marijuana legalization	8b0dc694374348dd52d835f1c1ce392a	Test	
marijuana legalization	11710f0ee1942ee2640ffe609d2760bc	Test	
marijuana legalization	e8c6ee303e1c17b7a0f378e4cd8e5a48	Test	
marijuana legalization	5bc65103c87061b5f9a906308364de11	Test	
marijuana legalization	f0826a775a2e696b5a7dc534a7039be1	Test	
marijuana legalization	c234a2cddac61b7fc86c2174f44545e9	Test	
marijuana legalization	c14a3d2f36b23d9467190f933dc5c5bb	Test	
marijuana legalization	7b685e686d651c26036ed3fb5bcb6b3c	Test	
marijuana legalization	51648e709349093fed14baa855638f14	Test	
marijuana legalization	36d0de671711760ad5a018b9b1fb3d2d	Test	
marijuana legalization	7218f4390079e1bb664d99157ada7a4c	Test	
marijuana legalization	ea34679f002e4b776def35f564728d5c	Test	
marijuana legalization	8faa5d4514c8b6bfa64a6ed9f92b615a	Test	
marijuana legalization	24b00c145ffe44ea61655c94777cb206	Test	
marijuana legalization	0a0be8dc54596b0e91e8e3f95428f543	Test	
marijuana legalization	df39fc1770502a710b5973ac163e3e07	Test	
marijuana legalization	c4372017c0997adb32948e6288c30907	Test	
marijuana legalization	520359c3b86893d9d3cfb75afbf23767	Test	
marijuana legalization	e3a559fe89f48d74477df3c87d7224a2	Test	
marijuana legalization	845f4f9eeb6b42dded7e6da56fb8bf0b	Test	
marijuana legalization	35210b0fd3562dc8bc6ea2fe59c3a25b	Test	
marijuana legalization	8e1c435efc2b27a74aca74ff06b3b8a2	Test	
marijuana legalization	5c9d547c2881621b3ff6fe6f43e5ffc6	Test	
marijuana legalization	6fd5fb51540cbe1fa16a66d0066cc110	Test	
marijuana legalization	4c8d6cdeeaea968daee52502adb911ed	Test	
marijuana legalization	905037f6f8d025433fb3516ab7e8a415	Test	
marijuana legalization	49d215a54bf0898501d5a435e8a38843	Test	
marijuana legalization	6ff6fc332ea3da3e71472c71aa67aa25	Test	
marijuana legalization	74a76ca740300b5b5529513a6da3b648	Test	
marijuana legalization	3edb2d823e5312fbcd7d670e2e0d4cb5	Test	
marijuana legalization	eb2e017c1cd22e8d926274a19b4b9819	Test	
marijuana legalization	2258dde3c7349ddfe19a7fad136e5265	Test	
marijuana legalization	de1ea507d9701adf8a23d98902db4421	Test	
marijuana legalization	c5de2299ca674ae22f1619af0590b0ca	Test	
marijuana legalization	b307d6373892c586508e229db87b7f5c	Test	
marijuana legalization	d0f67557ddac95798db3600ee6e1af8b	Test	
marijuana legalization	32d41e0df8f4ee1dd84b830f20d3825b	Test	
marijuana legalization	5628bfa0f9495ab5b22ecf6d5fd422b7	Test	
marijuana legalization	e7e1e8f47b406375a1b517729c6eaf22	Test	
marijuana legalization	1f64ee8224ac0d79601ae00f509d2fa1	Test	
marijuana legalization	202982731313d289dfe2beae19b4a0c5	Test	
marijuana legalization	133e3611f66095c58ec37747b777d016	Test	
marijuana legalization	da6928d82e512b036181f3b6af5e0739	Test	
marijuana legalization	d5c70c64ddab8052ca3d1391a7ab0b84	Test	
marijuana legalization	4a4d754085e389486f83150fa0239241	Test	
marijuana legalization	0b1d94aa91f964751db4b17003a079ba	Test	
